payment_id,user_id,amount,payment_date,plan_type,valid_until,churn_status,renewed,valid_date
T96945464148,15119,7.99,2025-01-14,Standard,2025-02-13,active,True,30 days
T85813088690,15119,7.99,2025-02-15,Standard,2025-03-17,active,True,30 days
T57387674068,15120,4.99,2024-11-07,Student Plan,2024-12-07,active,True,30 days
T79763562885,15120,4.99,2024-12-11,Student Plan,2025-01-10,active,True,30 days
T74975042535,15120,4.99,2025-01-15,Student Plan,2025-02-14,active,True,30 days
T55119651728,15120,7.99,2025-02-18,Standard,2025-03-20,active,True,30 days
T53303036903,15121,4.99,2024-11-07,Student Plan,2024-12-07,churned,False,30 days
T89732736724,15122,4.99,2024-11-07,Student Plan,2024-12-07,active,True,30 days
T82247841218,15122,4.99,2024-12-09,Student Plan,2025-01-08,active,True,30 days
T62451790664,15122,4.99,2025-01-11,Student Plan,2025-02-10,active,True,30 days
T59409752244,15122,4.99,2025-02-13,Student Plan,2025-03-15,active,True,30 days
T60546415001,15123,12.99,2024-11-07,Premium,2025-01-06,active,True,60 days
T94144639857,15123,7.99,2025-01-10,Standard,2025-02-09,churned,False,30 days
T71027080974,15124,4.99,2024-11-07,Student Plan,2024-12-07,active,True,30 days
T87808970424,15124,4.99,2024-12-09,Student Plan,2025-01-08,churned,False,30 days
T59036895922,15125,12.99,2024-11-07,Premium,2025-01-06,active,True,60 days
T59036895922,15125,12.99,2024-11-07,Premium,2025-01-06,active,True,60 days
T89335596247,15125,12.99,2025-01-10,Premium,2025-03-11,active,True,60 days
T53103964862,15125,12.99,2025-03-15,Premium,2025-05-14,active,True,60 days
T59634820958,15126,12.99,2024-11-07,Premium,2025-01-06,active,True,60 days
T72194730866,15126,12.99,2025-01-08,Premium,2025-03-09,active,True,60 days
T87110726476,15126,12.99,2025-03-13,Premium,2025-05-12,active,True,60 days
T70374129950,15127,7.99,2024-11-07,Standard,2024-12-07,active,True,30 days
T98097073817,15127,7.99,2024-12-10,Standard,2025-01-09,active,True,30 days
T77881627482,15127,7.99,2025-01-11,Standard,2025-02-10,active,True,30 days
T95740067499,15127,7.99,2025-02-13,Standard,2025-03-15,active,True,30 days
T92832151170,15128,7.99,2024-11-07,Standard,2024-12-07,churned,False,30 days
T92031481346,15129,4.99,2024-11-07,Student Plan,2024-12-07,active,True,30 days
T53537319235,15129,7.99,2024-12-08,Standard,2025-01-07,active,True,30 days
T75949453896,15129,7.99,2025-01-09,Standard,2025-02-08,churned,False,30 days
T62920975857,15130,12.99,2024-11-07,Premium,2025-01-06,active,True,60 days
T81870350372,15130,12.99,2025-01-10,Premium,2025-03-11,churned,False,60 days
T88112935932,15131,12.99,2024-11-07,Premium,2025-01-06,active,True,60 days
T80675136804,15131,7.99,2025-01-09,Standard,2025-02-08,active,True,30 days
T78464185860,15131,7.99,2025-02-11,Standard,2025-03-13,active,True,30 days
T74658918289,15131,7.99,2025-03-15,Standard,2025-04-14,active,True,30 days
T55509786831,15132,12.99,2024-11-07,Premium,2025-01-06,active,True,60 days
T90155106795,15132,12.99,2025-01-08,Premium,2025-03-09,active,True,60 days
T74158554153,15132,7.99,2025-03-11,Standard,2025-04-10,active,True,30 days
T79022527739,15133,7.99,2024-11-08,Standard,2024-12-08,active,True,30 days
T93116445359,15133,7.99,2024-12-11,Standard,2025-01-10,active,True,30 days
T93915100793,15133,12.99,2025-01-12,Premium,2025-03-13,active,True,60 days
T50668210116,15134,4.99,2024-11-08,Student Plan,2024-12-08,active,True,30 days
T83354573042,15134,4.99,2024-12-11,Student Plan,2025-01-10,active,True,30 days
T87949500205,15134,4.99,2025-01-15,Student Plan,2025-02-14,churned,False,30 days
T78633706805,15135,4.99,2024-11-08,Student Plan,2024-12-08,churned,False,30 days
T75165996793,15136,4.99,2024-11-08,Student Plan,2024-12-08,active,True,30 days
T88921292378,15136,4.99,2024-12-09,Student Plan,2025-01-08,active,True,30 days
T80421093650,15136,4.99,2025-01-11,Student Plan,2025-02-10,active,True,30 days
T72200501960,15136,7.99,2025-02-13,Standard,2025-03-15,active,True,30 days
T82983473580,15137,4.99,2024-11-08,Student Plan,2024-12-08,active,True,30 days
T66613778493,15137,4.99,2024-12-12,Student Plan,2025-01-11,churned,False,30 days
T64600863421,15138,4.99,2024-11-08,Student Plan,2024-12-08,churned,False,30 days
T61582700895,15139,4.99,2024-11-08,Student Plan,2024-12-08,active,True,30 days
T67120828361,15139,4.99,2024-12-10,Student Plan,2025-01-09,active,True,30 days
T79959355742,15139,7.99,2025-01-14,Standard,2025-02-13,active,True,30 days
T72427847716,15139,7.99,2025-02-15,Standard,2025-03-17,active,True,30 days
T56062491500,15140,7.99,2024-11-08,Standard,2024-12-08,active,True,30 days
T70743148172,15140,7.99,2024-12-12,Standard,2025-01-11,churned,False,30 days
T94915682981,15141,7.99,2024-11-08,Standard,2024-12-08,active,True,30 days
T50641517931,15141,7.99,2024-12-11,Standard,2025-01-10,churned,False,30 days
T99126357923,15142,7.99,2024-11-08,Standard,2024-12-08,active,True,30 days
T61085319192,15142,7.99,2024-12-09,Standard,2025-01-08,churned,False,30 days
T50991740922,15143,12.99,2024-11-08,Premium,2025-01-07,active,True,60 days
T69295055679,15143,12.99,2025-01-10,Premium,2025-03-11,active,True,60 days
T75186572688,15143,7.99,2025-03-12,Standard,2025-04-11,active,True,30 days
T68480525005,15144,12.99,2024-11-08,Premium,2025-01-07,active,True,60 days
T73819966736,15144,7.99,2025-01-09,Standard,2025-02-08,active,True,30 days
T84379420147,15144,7.99,2025-02-11,Standard,2025-03-13,churned,False,30 days
T84143743711,15145,4.99,2024-11-08,Student Plan,2024-12-08,active,True,30 days
T74007072783,15145,4.99,2024-12-12,Student Plan,2025-01-11,churned,False,30 days
T80099640804,15146,7.99,2024-11-08,Standard,2024-12-08,churned,False,30 days
T65951541313,15147,12.99,2024-11-08,Premium,2025-01-07,active,True,60 days
T69800555311,15147,12.99,2025-01-08,Premium,2025-03-09,active,True,60 days
T77464138356,15147,12.99,2025-03-13,Premium,2025-05-12,active,True,60 days
T76962924347,15148,4.99,2024-11-09,Student Plan,2024-12-09,churned,False,30 days
T82963769719,15149,4.99,2024-11-09,Student Plan,2024-12-09,active,True,30 days
T93210199267,15149,4.99,2024-12-14,Student Plan,2025-01-13,churned,False,30 days
T61514609970,15150,4.99,2024-11-09,Student Plan,2024-12-09,active,True,30 days
T87452172923,15150,7.99,2024-12-10,Standard,2025-01-09,churned,False,30 days
T92060220167,15151,12.99,2024-11-09,Premium,2025-01-08,active,True,60 days
T81785601533,15151,12.99,2025-01-10,Premium,2025-03-11,active,True,60 days
T90586860397,15151,12.99,2025-03-12,Premium,2025-05-11,active,True,60 days
T69946641268,15152,7.99,2024-11-09,Standard,2024-12-09,active,True,30 days
T77112127287,15152,7.99,2024-12-10,Standard,2025-01-09,active,True,30 days
T71989459961,15152,7.99,2025-01-14,Standard,2025-02-13,churned,False,30 days
T92703762093,15153,4.99,2024-11-09,Student Plan,2024-12-09,active,True,30 days
T79003328714,15153,4.99,2024-12-14,Student Plan,2025-01-13,active,True,30 days
T79003328714,15153,4.99,2024-12-14,Student Plan,2025-01-13,active,True,30 days
T86899084481,15153,4.99,2025-01-16,Student Plan,2025-02-15,active,True,30 days
T91758243443,15153,4.99,2025-02-20,Student Plan,2025-03-22,churned,False,30 days
T83515911497,15154,7.99,2024-11-09,Standard,2024-12-09,active,True,30 days
T82305885213,15154,7.99,2024-12-13,Standard,2025-01-12,active,True,30 days
T62560471804,15154,7.99,2025-01-14,Standard,2025-02-13,churned,False,30 days
T71735712542,15155,4.99,2024-11-09,Student Plan,2024-12-09,active,True,30 days
T74525747343,15155,7.99,2024-12-13,Standard,2025-01-12,active,True,30 days
T80927659376,15155,7.99,2025-01-17,Standard,2025-02-16,active,True,30 days
T67809756809,15155,7.99,2025-02-20,Standard,2025-03-22,churned,False,30 days
T99882505706,15156,12.99,2024-11-09,Premium,2025-01-08,active,True,60 days
T52488524648,15156,12.99,2025-01-12,Premium,2025-03-13,active,True,60 days
T98335918162,15156,12.99,2025-03-14,Premium,2025-05-13,active,True,60 days
T68723687860,15157,12.99,2024-11-09,Premium,2025-01-08,active,True,60 days
T79384767560,15157,12.99,2025-01-10,Premium,2025-03-11,active,True,60 days
T59342782579,15158,7.99,2024-11-09,Standard,2024-12-09,active,True,30 days
T64948988115,15158,7.99,2024-12-12,Standard,2025-01-11,active,True,30 days
T94200804056,15158,7.99,2025-01-16,Standard,2025-02-15,active,True,30 days
T53742778632,15158,7.99,2025-02-17,Standard,2025-03-19,active,True,30 days
T50498686872,15159,4.99,2024-11-09,Student Plan,2024-12-09,active,True,30 days
T95415598113,15159,7.99,2024-12-13,Standard,2025-01-12,churned,False,30 days
T75027437769,15160,4.99,2024-11-09,Student Plan,2024-12-09,active,True,30 days
T69488463658,15160,4.99,2024-12-14,Student Plan,2025-01-13,active,True,30 days
T58711244618,15160,4.99,2025-01-14,Student Plan,2025-02-13,active,True,30 days
T81013564809,15160,4.99,2025-02-16,Student Plan,2025-03-18,active,True,30 days
T89908922198,15161,4.99,2024-11-09,Student Plan,2024-12-09,churned,False,30 days
T53800129001,15162,12.99,2024-11-09,Premium,2025-01-08,active,True,60 days
T53800129001,15162,12.99,2024-11-09,Premium,2025-01-08,active,True,60 days
T73976866849,15162,12.99,2025-01-11,Premium,2025-03-12,active,True,60 days
T92148165216,15162,12.99,2025-03-14,Premium,2025-05-13,active,True,60 days
T50080206546,15163,12.99,2024-11-09,Premium,2025-01-08,active,True,60 days
T61189849043,15163,12.99,2025-01-10,Premium,2025-03-11,active,True,60 days
T66062575103,15163,12.99,2025-03-14,Premium,2025-05-13,churned,False,60 days
T63383212373,15164,7.99,2024-11-09,Standard,2024-12-09,churned,False,30 days
T91985908637,15165,7.99,2024-11-09,Standard,2024-12-09,active,True,30 days
T80028999377,15165,7.99,2024-12-11,Standard,2025-01-10,churned,False,30 days
T63497947774,15166,7.99,2024-11-09,Standard,2024-12-09,active,True,30 days
T65677589166,15166,7.99,2024-12-12,Standard,2025-01-11,active,True,30 days
T58041497675,15166,7.99,2025-01-16,Standard,2025-02-15,active,True,30 days
T59001515867,15166,7.99,2025-02-20,Standard,2025-03-22,active,True,30 days
T57363634041,15167,12.99,2024-11-09,Premium,2025-01-08,churned,False,60 days
T55044222600,15168,12.99,2024-11-09,Premium,2025-01-08,churned,False,60 days
T56540288281,15169,12.99,2024-11-09,Premium,2025-01-08,active,True,60 days
T82159389573,15169,12.99,2025-01-11,Premium,2025-03-12,active,True,60 days
T59683569656,15169,12.99,2025-03-14,Premium,2025-05-13,active,True,60 days
T71461030353,15170,12.99,2024-11-09,Premium,2025-01-08,active,True,60 days
T59379756176,15170,12.99,2025-01-09,Premium,2025-03-10,active,True,60 days
T53915488825,15170,12.99,2025-03-11,Premium,2025-05-10,active,True,60 days
T74258618440,15171,4.99,2024-11-09,Student Plan,2024-12-09,active,True,30 days
T87464574405,15171,4.99,2024-12-11,Student Plan,2025-01-10,active,True,30 days
T75671019769,15171,4.99,2025-01-13,Student Plan,2025-02-12,active,True,30 days
T53543110899,15171,4.99,2025-02-13,Student Plan,2025-03-15,active,True,30 days
T81556227280,15172,4.99,2024-11-09,Student Plan,2024-12-09,active,True,30 days
T92589299907,15172,4.99,2024-12-12,Student Plan,2025-01-11,churned,False,30 days
T96865363031,15173,4.99,2024-11-09,Student Plan,2024-12-09,churned,False,30 days
T72556147654,15174,4.99,2024-11-09,Student Plan,2024-12-09,active,True,30 days
T72556147654,15174,4.99,2024-11-09,Student Plan,2024-12-09,active,True,30 days
T57730873545,15174,4.99,2024-12-12,Student Plan,2025-01-11,active,True,30 days
T82770988815,15174,4.99,2025-01-15,Student Plan,2025-02-14,active,True,30 days
T67126821494,15174,4.99,2025-02-15,Student Plan,2025-03-17,active,True,30 days
T85983517461,15175,12.99,2024-11-10,Premium,2025-01-09,active,True,60 days
T99542434805,15175,12.99,2025-01-12,Premium,2025-03-13,active,True,60 days
T92754749595,15175,12.99,2025-03-15,Premium,2025-05-14,active,True,60 days
T64461674069,15176,7.99,2024-11-10,Standard,2024-12-10,active,True,30 days
T53396194365,15176,7.99,2024-12-15,Standard,2025-01-14,active,True,30 days
T57683082194,15176,7.99,2025-01-17,Standard,2025-02-16,active,True,30 days
T93162152839,15176,7.99,2025-02-18,Standard,2025-03-20,churned,False,30 days
T88504411254,15177,4.99,2024-11-10,Student Plan,2024-12-10,active,True,30 days
T60303775069,15177,7.99,2024-12-13,Standard,2025-01-12,active,True,30 days
T57802600920,15177,7.99,2025-01-13,Standard,2025-02-12,active,True,30 days
T94264772902,15177,7.99,2025-02-17,Standard,2025-03-19,active,True,30 days
T70565091046,15178,7.99,2024-11-10,Standard,2024-12-10,active,True,30 days
T95072894048,15178,7.99,2024-12-12,Standard,2025-01-11,active,True,30 days
T71275464953,15178,7.99,2025-01-15,Standard,2025-02-14,active,True,30 days
T53177501909,15178,7.99,2025-02-17,Standard,2025-03-19,active,True,30 days
T98955303026,15179,4.99,2024-11-10,Student Plan,2024-12-10,active,True,30 days
T90606489132,15179,4.99,2024-12-14,Student Plan,2025-01-13,active,True,30 days
T75568218010,15179,12.99,2025-01-15,Premium,2025-03-16,active,True,60 days
T92175149653,15180,4.99,2024-11-10,Student Plan,2024-12-10,active,True,30 days
T79656052257,15180,4.99,2024-12-15,Student Plan,2025-01-14,churned,False,30 days
T95444451387,15181,12.99,2024-11-10,Premium,2025-01-09,active,True,60 days
T95444451387,15181,12.99,2024-11-10,Premium,2025-01-09,active,True,60 days
T80821836582,15181,12.99,2025-01-13,Premium,2025-03-14,active,True,60 days
T97604447514,15182,7.99,2024-11-10,Standard,2024-12-10,active,True,30 days
T97604447514,15182,7.99,2024-11-10,Standard,2024-12-10,active,True,30 days
T75661360061,15182,4.99,2024-12-13,Student Plan,2025-01-12,active,True,30 days
T98245686965,15182,4.99,2025-01-14,Student Plan,2025-02-13,churned,False,30 days
T60792748916,15183,4.99,2024-11-10,Student Plan,2024-12-10,churned,False,30 days
T86109010619,15184,4.99,2024-11-10,Student Plan,2024-12-10,active,True,30 days
T70146181568,15184,12.99,2024-12-12,Premium,2025-02-10,active,True,60 days
T93291227248,15184,12.99,2025-02-12,Premium,2025-04-13,active,True,60 days
T94977031022,15185,4.99,2024-11-10,Student Plan,2024-12-10,active,True,30 days
T62738334823,15185,4.99,2024-12-15,Student Plan,2025-01-14,churned,False,30 days
T60514584160,15186,4.99,2024-11-10,Student Plan,2024-12-10,churned,False,30 days
T96488947095,15187,12.99,2024-11-10,Premium,2025-01-09,active,True,60 days
T59260772247,15187,12.99,2025-01-11,Premium,2025-03-12,active,True,60 days
T53065971325,15187,12.99,2025-03-15,Premium,2025-05-14,active,True,60 days
T78472204678,15188,12.99,2024-11-10,Premium,2025-01-09,active,True,60 days
T84608028126,15188,12.99,2025-01-10,Premium,2025-03-11,active,True,60 days
T95801278110,15188,12.99,2025-03-13,Premium,2025-05-12,churned,False,60 days
T86233939314,15189,12.99,2024-11-10,Premium,2025-01-09,churned,False,60 days
T88358370984,15190,12.99,2024-11-10,Premium,2025-01-09,active,True,60 days
T81305611039,15190,12.99,2025-01-11,Premium,2025-03-12,active,True,60 days
T82875464052,15190,12.99,2025-03-15,Premium,2025-05-14,active,True,60 days
T63336546824,15191,4.99,2024-11-10,Student Plan,2024-12-10,active,True,30 days
T76793283161,15191,7.99,2024-12-14,Standard,2025-01-13,active,True,30 days
T74158693950,15191,7.99,2025-01-17,Standard,2025-02-16,active,True,30 days
T81926438776,15191,7.99,2025-02-19,Standard,2025-03-21,churned,False,30 days
T85836203185,15192,4.99,2024-11-10,Student Plan,2024-12-10,active,True,30 days
T88205944689,15192,7.99,2024-12-12,Standard,2025-01-11,active,True,30 days
T62009662120,15192,7.99,2025-01-14,Standard,2025-02-13,active,True,30 days
T55066720629,15192,7.99,2025-02-18,Standard,2025-03-20,active,True,30 days
T94289984846,15193,4.99,2024-11-11,Student Plan,2024-12-11,active,True,30 days
T75001328730,15193,4.99,2024-12-16,Student Plan,2025-01-15,active,True,30 days
T69394705696,15193,4.99,2025-01-17,Student Plan,2025-02-16,churned,False,30 days
T67163042653,15194,12.99,2024-11-11,Premium,2025-01-10,active,True,60 days
T79415234116,15194,12.99,2025-01-14,Premium,2025-03-15,active,True,60 days
T65563996975,15195,7.99,2024-11-11,Standard,2024-12-11,active,True,30 days
T66843246354,15195,7.99,2024-12-16,Standard,2025-01-15,active,True,30 days
T97889668705,15195,12.99,2025-01-20,Premium,2025-03-21,active,True,60 days
T61424012418,15196,4.99,2024-11-11,Student Plan,2024-12-11,churned,False,30 days
T68199297370,15197,4.99,2024-11-11,Student Plan,2024-12-11,active,True,30 days
T50418350283,15197,4.99,2024-12-15,Student Plan,2025-01-14,active,True,30 days
T90066800416,15197,4.99,2025-01-18,Student Plan,2025-02-17,active,True,30 days
T62160474723,15197,4.99,2025-02-19,Student Plan,2025-03-21,active,True,30 days
T54743211527,15198,7.99,2024-11-11,Standard,2024-12-11,active,True,30 days
T60557815392,15198,7.99,2024-12-14,Standard,2025-01-13,active,True,30 days
T66926714156,15198,7.99,2025-01-16,Standard,2025-02-15,active,True,30 days
T91193722918,15198,12.99,2025-02-16,Premium,2025-04-17,churned,False,60 days
T96514954456,15199,7.99,2024-11-11,Standard,2024-12-11,active,True,30 days
T73552434954,15199,7.99,2024-12-16,Standard,2025-01-15,active,True,30 days
T73301762401,15199,7.99,2025-01-19,Standard,2025-02-18,churned,False,30 days
T53751774939,15200,12.99,2024-11-11,Premium,2025-01-10,active,True,60 days
T69866554482,15200,12.99,2025-01-15,Premium,2025-03-16,active,True,60 days
T92398345353,15201,4.99,2024-11-11,Student Plan,2024-12-11,active,True,30 days
T91815908068,15201,4.99,2024-12-16,Student Plan,2025-01-15,churned,False,30 days
T89307407620,15202,4.99,2024-11-11,Student Plan,2024-12-11,active,True,30 days
T63695186339,15202,12.99,2024-12-15,Premium,2025-02-13,active,True,60 days
T65324169415,15202,12.99,2025-02-17,Premium,2025-04-18,churned,False,60 days
T54853374637,15203,7.99,2024-11-11,Standard,2024-12-11,active,True,30 days
T63302644891,15203,12.99,2024-12-16,Premium,2025-02-14,active,True,60 days
T90126344820,15203,12.99,2025-02-17,Premium,2025-04-18,active,True,60 days
